episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_series
tt2121415,tt0105950,8,8,tvEpisode,Copy Machine/Holding,Copy Machine/Holding,0,2011,,21,"Animation,Comedy,Music",7.9,110,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2117033,tt0105950,8,7,tvEpisode,Doomsday/Dumb Design,Doomsday/Dumb Design,0,2011,,22,"Animation,Comedy,Music",7.8,104,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2134372,tt0105950,8,11,tvEpisode,School Test/Snitchers,School Test/Snitchers,0,2011,,22,"Animation,Comedy,Music",7.9,104,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2134373,tt0105950,8,12,tvEpisode,Whorehouse/Going Down,Whorehouse/Going Down,0,2011,,22,"Animation,Comedy,Music",7.8,110,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814815,tt0105950,6,9,tvEpisode,Vidiots,Vidiots,0,1996,,,"Animation,Comedy,Music",8.1,65,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814814,tt0105950,7,2,tvEpisode,Vaya Con Cornholio,Vaya Con Cornholio,0,1997,,30,"Animation,Comedy,Music",8.3,91,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814813,tt0105950,4,21,tvEpisode,Manners Suck,Manners Suck,0,1994,,,"Animation,Comedy,Music",8.3,88,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814812,tt0105950,2,1,tvEpisode,Customers Suck,Customers Suck,0,1993,,28,"Animation,Comedy,Music",8.1,104,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814811,tt0105950,7,1,tvEpisode,"Butt, Butt, Hike","Butt, Butt, Hike",0,1997,,,"Animation,Comedy,Music",7.8,57,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814810,tt0105950,6,8,tvEpisode,Babysitting,Babysitting,0,1996,,,"Animation,Comedy,Music",7.9,68,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814635,tt0105950,7,27,tvEpisode,The Miracle That Is Beavis,The Miracle That Is Beavis,0,1997,,25,"Animation,Comedy,Music",8.1,66,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0814634,tt0105950,5,1,tvEpisode,Held Back,Held Back,0,1994,,22,"Animation,Comedy,Music",8.4,86,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0809647,tt0105950,1,3,tvEpisode,Sign Here,Sign Here,0,1993,,26,"Animation,Comedy,Music",7,107,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0809646,tt0105950,1,2,tvEpisode,Door to Door,Door to Door,0,1993,,27,"Animation,Comedy,Music",7,110,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0809645,tt0105950,6,1,tvEpisode,Bungholio: Lord of the Harvest,Bungholio: Lord of the Harvest,0,1995,,29,"Animation,Comedy,Music",8.4,91,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0809644,tt0105950,1,1,tvEpisode,Blood Drive,Blood Drive,0,1993,,27,"Animation,Comedy,Music",7,146,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0809643,tt0105950,1,4,tvEpisode,Balloon,Balloon,0,1993,,29,"Animation,Comedy,Music",7.1,95,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0823561,tt0105950,5,24,tvEpisode,Animation Sucks,Animation Sucks,0,1995,,,"Animation,Comedy,Music",8.2,78,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0797160,tt0105950,3,23,tvEpisode,Plate Frisbee,Plate Frisbee,0,1993,,,"Animation,Comedy,Music",7.9,91,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0823562,tt0105950,4,11,tvEpisode,Blackout!,Blackout!,0,1994,,27,"Animation,Comedy,Music",8.1,91,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0823564,tt0105950,3,2,tvEpisode,Car Wash,Car Wash,0,1993,,,"Animation,Comedy,Music",7.1,68,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0833631,tt0105950,4,29,tvEpisode,Generation in Crisis,Generation in Crisis,0,1994,,,"Animation,Comedy,Music",7.9,68,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0833632,tt0105950,4,32,tvEpisode,Liar! Liar!,Liar! Liar!,0,1994,,26,"Animation,Comedy,Music",8.2,72,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0833633,tt0105950,4,30,tvEpisode,Radio Sweethearts,Radio Sweethearts,0,1994,,,"Animation,Comedy,Music",8,69,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844523,tt0105950,5,47,tvEpisode,Sexual Harrassment,Sexual Harrassment,0,1995,,,"Animation,Comedy,Music",8.1,75,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844524,tt0105950,5,46,tvEpisode,Spanish Fly,Spanish Fly,0,1995,,,"Animation,Comedy,Music",8.2,71,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844525,tt0105950,7,36,tvEpisode,Speech Therapy,Speech Therapy,0,1997,,24,"Animation,Comedy,Music",8.2,70,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844526,tt0105950,5,50,tvEpisode,Steamroller,Steamroller,0,1995,,,"Animation,Comedy,Music",7.9,52,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844527,tt0105950,7,35,tvEpisode,The Future of Beavis and Butt-head,The Future of Beavis and Butt-head,0,1997,,,"Animation,Comedy,Music",8.2,57,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844528,tt0105950,5,17,tvEpisode,Top o' the Mountain,Top o' the Mountain,0,1995,,,"Animation,Comedy,Music",8,75,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844775,tt0105950,5,40,tvEpisode,Womyn,Womyn,0,1995,,,"Animation,Comedy,Music",7.8,64,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849827,tt0105950,2,19,tvEpisode,At the Movies,At the Movies,0,1993,,,"Animation,Comedy,Music",7.4,72,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849828,tt0105950,3,24,tvEpisode,Politically Correct,Politically Correct,0,1993,,,"Animation,Comedy,Music",7.6,61,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849829,tt0105950,3,10,tvEpisode,Scared Straight,Scared Straight,0,1993,,,"Animation,Comedy,Music",8,71,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849830,tt0105950,3,11,tvEpisode,Sperm Bank,Sperm Bank,0,1993,,,"Animation,Comedy,Music",8,75,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849831,tt0105950,3,25,tvEpisode,Sporting Goods,Sporting Goods,0,1993,,,"Animation,Comedy,Music",7.7,59,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0520549,tt0105950,5,25,tvEpisode,What's the Deal?,What's the Deal?,0,1995,,30,"Animation,Comedy,Music",7.8,65,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849832,tt0105950,2,11,tvEpisode,Washing the Dog,Washing the Dog,0,1993,,,"Animation,Comedy,Music",7.8,113,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0849833,tt0105950,2,5,tvEpisode,Yogurt's Cool,Yogurt's Cool,0,1993,,,"Animation,Comedy,Music",7,79,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2097383,tt0105950,8,3,tvEpisode,Holy Cornholio,Holy Cornholio,0,2011,,21,"Animation,Comedy,Music",8.2,139,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0850724,tt0105950,7,6,tvEpisode,A Very Special Episode,A Very Special Episode,0,1997,,,"Animation,Comedy,Music",8.1,76,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0850725,tt0105950,5,35,tvEpisode,Buttniks,Buttniks,0,1995,,,"Animation,Comedy,Music",8.3,75,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863263,tt0105950,7,19,tvEpisode,Shortcuts,Shortcuts,0,1997,,,"Animation,Comedy,Music",7.9,58,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0850727,tt0105950,6,2,tvEpisode,The Mystery of Morning Wood,The Mystery of Morning Wood,0,1995,,,"Animation,Comedy,Music",7.5,51,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0850728,tt0105950,5,38,tvEpisode,Tired,Tired,0,1995,,,"Animation,Comedy,Music",8.2,70,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844522,tt0105950,5,21,tvEpisode,Lightning Strikes,Lightning Strikes,0,1995,,23,"Animation,Comedy,Music",8,77,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844521,tt0105950,5,49,tvEpisode,Green Thumbs,Green Thumbs,0,1995,,,"Animation,Comedy,Music",8,64,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844520,tt0105950,7,34,tvEpisode,Graduation Day,Graduation Day,0,1997,,,"Animation,Comedy,Music",8,65,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844519,tt0105950,6,4,tvEpisode,Feel-a-Cop,Feel-a-Cop,0,1995,,,"Animation,Comedy,Music",8.1,68,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0833634,tt0105950,4,31,tvEpisode,The Great Cornholio,The Great Cornholio,0,1994,,,"Animation,Comedy,Music",8.6,124,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837234,tt0105950,4,16,tvEpisode,Beavis and Butt-head's Island,Beavis and Butt-head's Island,0,1994,,,"Animation,Comedy,Music",8,61,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837235,tt0105950,4,24,tvEpisode,Mr. Anderson's Balls,Mr. Anderson's Balls,0,1994,,30,"Animation,Comedy,Music",8.4,83,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837236,tt0105950,4,23,tvEpisode,Safe Driving,Safe Driving,0,1994,,,"Animation,Comedy,Music",7.9,76,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837237,tt0105950,4,5,tvEpisode,"They're Coming to Take Me Away, Huh Huh","They're Coming to Take Me Away, Huh Huh",0,1994,,28,"Animation,Comedy,Music",7.9,88,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837580,tt0105950,7,33,tvEpisode,Breakdown,Breakdown,0,1997,,,"Animation,Comedy,Music",8.2,67,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837581,tt0105950,7,12,tvEpisode,Citizens' Arrest,Citizens' Arrest,0,1997,,23,"Animation,Comedy,Music",8.1,70,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837582,tt0105950,7,10,tvEpisode,Cyber-Butt,Cyber-Butt,0,1997,,,"Animation,Comedy,Music",8.1,58,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837583,tt0105950,7,11,tvEpisode,Nose Bleed,Nose Bleed,0,1997,,,"Animation,Comedy,Music",8.3,86,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837584,tt0105950,7,13,tvEpisode,Pierced,Pierced,0,1997,,,"Animation,Comedy,Music",8.1,74,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0520548,tt0105950,5,7,tvEpisode,Walkathon,Walkathon,0,1994,,29,"Animation,Comedy,Music",7.8,73,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0837585,tt0105950,7,32,tvEpisode,Work Is Death,Work Is Death,0,1997,,,"Animation,Comedy,Music",8.2,65,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844059,tt0105950,4,9,tvEpisode,1-900-BEAVIS,1-900-BEAVIS,0,1994,,,"Animation,Comedy,Music",7.7,87,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844060,tt0105950,2,22,tvEpisode,"Baby Makes Uh, Three","Baby Makes Uh, Three",0,1993,,,"Animation,Comedy,Music",7.4,69,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844061,tt0105950,2,13,tvEpisode,Burger World,Burger World,0,1993,,,"Animation,Comedy,Music",7.7,92,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844062,tt0105950,3,7,tvEpisode,Incognito,Incognito,0,1993,,,"Animation,Comedy,Music",7.5,63,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844063,tt0105950,3,4,tvEpisode,Kidnapped,Kidnapped,0,1993,,,"Animation,Comedy,Music",7.6,70,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844064,tt0105950,4,15,tvEpisode,Madame Blavatsky,Madame Blavatsky,0,1994,,,"Animation,Comedy,Music",7.5,80,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844065,tt0105950,3,5,tvEpisode,Naked Colony,Naked Colony,0,1993,,,"Animation,Comedy,Music",7.5,77,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844066,tt0105950,2,23,tvEpisode,The Butt-head Experience,The Butt-head Experience,0,1993,,,"Animation,Comedy,Music",7.1,70,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844067,tt0105950,3,6,tvEpisode,Tornado,Tornado,0,1993,,,"Animation,Comedy,Music",7.7,67,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0844518,tt0105950,5,48,tvEpisode,Bus Trip,Bus Trip,0,1995,,24,"Animation,Comedy,Music",8.7,82,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2103373,tt0105950,8,4,tvEpisode,Drones,Drones,0,2011,,22,"Animation,Comedy,Music",8,126,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863264,tt0105950,7,21,tvEpisode,Special Delivery,Special Delivery,0,1997,,,"Animation,Comedy,Music",8.1,63,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0861865,tt0105950,4,20,tvEpisode,Right On,Right On,0,1994,,,"Animation,Comedy,Music",8,77,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863266,tt0105950,7,18,tvEpisode,Take a Lap,Take a Lap,0,1997,,27,"Animation,Comedy,Music",7.6,61,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863265,tt0105950,7,23,tvEpisode,TV Violence,TV Violence,0,1997,,,"Animation,Comedy,Music",8,62,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2086055,tt0105950,8,2,tvEpisode,Daughter's Hand/Tech Support,Daughter's Hand/Tech Support,0,2011,,21,"Animation,Comedy,Music",8.1,168,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2087000,tt0105950,8,1,tvEpisode,Werewolves of Highland/Crying,Werewolves of Highland/Crying,0,2011,,22,"Animation,Comedy,Music",8.5,289,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt2127484,tt0105950,8,9,tvEpisode,Used Car/Bounty Hunters,Used Car/Bounty Hunters,0,2011,,22,"Animation,Comedy,Music",7.9,108,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863269,tt0105950,7,22,tvEpisode,Woodshop,Woodshop,0,1997,,,"Animation,Comedy,Music",8.2,73,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0760206,tt0105950,4,22,tvEpisode,The Pipe of Doom,The Pipe of Doom,0,1994,,,"Animation,Comedy,Music",8.3,80,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863268,tt0105950,7,8,tvEpisode,Underwear,Underwear,0,1997,,,"Animation,Comedy,Music",7.7,66,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0863267,tt0105950,7,20,tvEpisode,The Bride of Butt-head,The Bride of Butt-head,0,1997,,,"Animation,Comedy,Music",7.8,65,tvSeries,Beavis and Butt-Head,Beavis and Butt-Head,0,1993,2011,15,"Animation,Comedy,Music"
tt0706065,tt0108937,8,5,tvEpisode,Idlewild South,Idlewild South,0,2003,,10,"Animation,Comedy,Sci-Fi",7.3,19,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706064,tt0108937,2,4,tvEpisode,Hungry,Hungry,0,1995,,,"Animation,Comedy,Sci-Fi",8.1,32,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706063,tt0108937,4,17,tvEpisode,Hipster,Hipster,0,1997,,30,"Animation,Comedy,Sci-Fi",6.8,17,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706062,tt0108937,1,10,tvEpisode,"Gum, Disease","Gum, Disease",0,1994,,,"Animation,Comedy,Sci-Fi",7.2,21,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706061,tt0108937,3,10,tvEpisode,Glen Campbell,Glen Campbell,0,1996,,,"Animation,Comedy,Sci-Fi",7.9,19,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706060,tt0108937,2,3,tvEpisode,Girlie Show,Girlie Show,0,1995,,,"Animation,Comedy,Sci-Fi",8.3,27,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706059,tt0108937,6,3,tvEpisode,Girl Hair,Girl Hair,0,1999,,,"Animation,Comedy,Sci-Fi",7.4,22,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706086,tt0108937,4,1,tvEpisode,Rehearsal,Rehearsal,0,1997,,30,"Animation,Comedy,Sci-Fi",7.3,21,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706066,tt0108937,8,4,tvEpisode,In Memory of Elizabeth Reed,In Memory of Elizabeth Reed,0,2003,,,"Animation,Comedy,Sci-Fi",7.9,17,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706056,tt0108937,3,7,tvEpisode,Freak Show,Freak Show,0,1996,,,"Animation,Comedy,Sci-Fi",8,21,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706055,tt0108937,7,4,tvEpisode,Flipmode,Flipmode,0,2001,,,"Animation,Comedy,Sci-Fi",7.9,29,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706054,tt0108937,2,5,tvEpisode,Fire Drill,Fire Drill,0,1995,,13,"Animation,Comedy,Sci-Fi",8.1,25,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706053,tt0108937,6,7,tvEpisode,Fire Ant,Fire Ant,0,1999,,22,"Animation,Comedy,Sci-Fi",8.6,31,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706052,tt0108937,3,1,tvEpisode,Explode,Explode,0,1996,,,"Animation,Comedy,Sci-Fi",4.2,42,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706051,tt0108937,1,3,tvEpisode,Elevator,Elevator,0,1994,,,"Animation,Comedy,Sci-Fi",6.7,33,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706058,tt0108937,1,2,tvEpisode,Gilligan,Gilligan,0,1994,,,"Animation,Comedy,Sci-Fi",7.4,37,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706057,tt0108937,4,2,tvEpisode,Gallagher,Gallagher,0,1997,,30,"Animation,Comedy,Sci-Fi",7.9,31,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706068,tt0108937,3,11,tvEpisode,Jacksonville,Jacksonville,0,1996,,,"Animation,Comedy,Sci-Fi",7.8,16,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706069,tt0108937,2,8,tvEpisode,Jerk,Jerk,0,1995,,17,"Animation,Comedy,Sci-Fi",7.7,24,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706085,tt0108937,1,7,tvEpisode,Punch,Punch,0,1994,,,"Animation,Comedy,Sci-Fi",6.6,23,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706084,tt0108937,2,1,tvEpisode,President's Day Nightmare,President's Day Nightmare,0,1995,,,"Animation,Comedy,Sci-Fi",8.1,20,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706083,tt0108937,4,6,tvEpisode,Pilot,Pilot,0,1997,,30,"Animation,Comedy,Sci-Fi",7.8,20,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706082,tt0108937,4,18,tvEpisode,Piledriver,Piledriver,0,1997,,30,"Animation,Comedy,Sci-Fi",8.5,35,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706081,tt0108937,4,15,tvEpisode,Pavement,Pavement,0,1997,,30,"Animation,Comedy,Sci-Fi",7.5,29,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706080,tt0108937,5,9,tvEpisode,Pal Joey,Pal Joey,0,1998,,,"Animation,Comedy,Sci-Fi",6,21,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706079,tt0108937,4,13,tvEpisode,Needledrop,Needledrop,0,1997,,30,"Animation,Comedy,Sci-Fi",8,18,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706067,tt0108937,5,11,tvEpisode,Intense Patriotism,Intense Patriotism,0,1998,,,"Animation,Comedy,Sci-Fi",7.9,17,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
tt0706078,tt0108937,4,10,tvEpisode,Mayonnaise,Mayonnaise,0,1997,,30,"Animation,Comedy,Sci-Fi",7.6,23,tvSeries,Space Ghost Coast to Coast,Space Ghost Coast to Coast,0,1993,2008,15,"Animation,Comedy,Sci-Fi"
