episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,Plot,Original_airDT,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_primary,genre_secondary,gener_third
tt2710782,tt0096697,24,15,tvEpisode,"Black-Eyed, Please","Black-Eyed, Please",0,2013,,30,"Animation,Comedy",7,646,"
 Ned gets fed up with Homer and punches him in the eye, and Lisa is a bullying victim from her new substitute teacher.",3/10/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt5718172,tt0096697,28,1,tvEpisode,Monty Burns' Fleeing Circus,Monty Burns' Fleeing Circus,0,2016,,22,"Animation,Comedy",6.3,618,"
 Mr. Burns puts on a variety show at the Springfield Bowl.",9/25/2016,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2739622,tt0096697,24,16,tvEpisode,Dark Knight Court,Dark Knight Court,0,2013,,30,"Animation,Comedy",7.1,645,"
 When Bart is accused of a prank he says he didn't commit, Lisa is forced to defend him in youth court, with former attorney general Janet Reno serving as judge.",3/17/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2739624,tt0096697,24,22,tvEpisode,Dangers on a Train,Dangers on a Train,0,2013,,24,"Animation,Comedy",6.8,617,"
 When Marge tries to buy Homer snack cakes for their anniversary, she winds up meeting a married man who shares a common love of British television.",5/19/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2778778,tt0096697,24,17,tvEpisode,What Animated Women Want,What Animated Women Want,0,2013,,30,"Animation,Comedy",6.4,614,"
 Homer contemplates his next move after getting in the doghouse with Marge, while Millhouse's new Stanley Kowalski-inspired persona makes him suddenly attractive to Lisa.",4/14/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2850616,tt0096697,24,18,tvEpisode,Pulpit Friction,Pulpit Friction,0,2013,,30,"Animation,Comedy",6.5,594,"
 Springfield gets a bedbug scare, the new assistant pastor at church appoints Homer as a deacon, and Marge loses her wedding dress.",4/28/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2850618,tt0096697,24,20,tvEpisode,The Fabulous Faker Boy,The Fabulous Faker Boy,0,2013,,30,"Animation,Comedy",6.3,604,"
 Bart takes piano lessons from a cute Russian girl, Marge tries to teach the girl's father how to drive, and Homer loses the last of his hair.",5/12/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2850620,tt0096697,24,19,tvEpisode,Whiskey Business,Whiskey Business,0,2013,,30,"Animation,Comedy",6.8,555,"
 A new makeover could put Moe in a position to make big money, Bart fails at his job of taking care of Grandpa, and Lisa fights the shameless exploitation of Bleeding Gums Murphy's likeness.",5/5/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2857338,tt0096697,24,21,tvEpisode,The Saga of Carl,The Saga of Carl,0,2013,,30,"Animation,Comedy",7,685,"
 Homer, Moe, Lenny and Carl win the lottery, but Carl steals the ticket and leaves with the money for Iceland.",5/19/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2930940,tt0096697,25,2,tvEpisode,Treehouse of Horror XXIV,Treehouse of Horror XXIV,0,2013,,30,"Animation,Comedy",7,914,"
 The scariest Simpsons Halloween show yet, featuring an opening by Guillermo Del Toro.",10/6/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2930944,tt0096697,25,3,tvEpisode,Four Regrettings and a Funeral,Four Regrettings and a Funeral,0,2013,,30,"Animation,Comedy",6.5,691,"
 While attending a funeral, Homer, Marge, Mr. Burns, and Kent Brockman recall a past regret and try to find a way to rectify the situation.",11/3/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt5847440,tt0096697,28,2,tvEpisode,Friends and Family,Friends and Family,0,2016,,21,"Animation,Comedy",6.7,560,"
 Homer finds a new friend in a woman who acts just like him when Mr. Burns hires the other Simpsons as his live-in virtual reality family.",10/2/2016,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2930950,tt0096697,25,5,tvEpisode,Labor Pains,Labor Pains,0,2013,,30,"Animation,Comedy",6.9,646,"
 Homer helps take care of a child that he delivered in an elevator, and Lisa tries to organize the Springfield Atoms cheerleaders against the team's greedy owner.",11/17/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2518614,tt0096697,24,6,tvEpisode,A Tree Grows in Springfield,A Tree Grows in Springfield,0,2012,,30,"Animation,Comedy",6.4,633,"
 Homer becomes addicted to his new tablet computer. But when it is destroyed Homer becomes despondent, until he finds and provides hope for Springfield in the most unlikely place.",11/25/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2507828,tt0096697,24,4,tvEpisode,Gone Abie Gone,Gone Abie Gone,0,2012,,30,"Animation,Comedy",6.7,606,"
 Homer invests Lisa's college fund on an online poker site. Meanwhile Abe disappears from the Springfield Retirement Castle.",11/11/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2063514,tt0096697,23,5,tvEpisode,The Food Wife,The Food Wife,0,2011,,30,"Animation,Comedy",7.2,787,"
 Homer is worried that he is no longer the cool parent after Marge, Bart, and Lisa become foodies.",11/13/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2083064,tt0096697,23,4,tvEpisode,Replaceable You,Replaceable You,0,2011,,30,"Animation,Comedy",6.6,678,"
 Homer is betrayed by his new assistant at work and winds up working for her, and Bart and Martin create a science project that brings joy to the seniors at the Springfield Retirement Castle.",11/6/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2083065,tt0096697,23,3,tvEpisode,Treehouse of Horror XXII,Treehouse of Horror XXII,0,2011,,30,"Animation,Comedy",6.6,908,"
 Homer takes a dangerous dive into an isolated canyon on Candy Peak, but when a crashing boulder traps his arm, he channels Aron Ralston to save himself. In ""The Diving Bell and Butterball,"" the first of three hair-raising Halloween tales, a venomous spider bite leaves Homer paralyzed, but when Lisa discovers Homer's ability to communicate through natural gases, he is able to express his love for Marge. The killer spells continue in ""Dial D for Diddly,"" when Ned Flanders, devout preacher by day, transforms into a cold-blooded vigilante by night. In the final terrifying...",10/30/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2090363,tt0096697,23,6,tvEpisode,The Book Job,The Book Job,0,2011,,30,"Animation,Comedy",7.8,1011,"
 Homer and Bart put together a team to author the next successful tween novel franchise and make a million dollars, but discover that they need Lisa's help to pull it off.",11/20/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2098488,tt0096697,23,7,tvEpisode,The Man in the Blue Flannel Pants,The Man in the Blue Flannel Pants,0,2011,,30,"Animation,Comedy",6.7,674,"
 Homer gets promoted to accounts manager at the nuclear power plant, but soon learns the job robs you of your soul. Meanwhile, Lisa introduces Bart to ""Little Women.""",11/27/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107516,tt0096697,23,10,tvEpisode,"Politically Inept, with Homer Simpson","Politically Inept, with Homer Simpson",0,2012,,30,"Animation,Comedy",6.1,755,"
 Homer becomes the host of a popular political talk show, starts an ""everyman"" movement in Springfield, and ends up hand-picking Ted Nugent as the Republican nominee for president.",1/8/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107517,tt0096697,23,11,tvEpisode,The D'oh-cial Network,The D'oh-cial Network,0,2012,,30,"Animation,Comedy",7.1,789,"
 Lisa creates an online social network that becomes a Springfield obsession, but later becomes a victim of user backlash.",1/15/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107518,tt0096697,23,12,tvEpisode,Moe Goes from Rags to Riches,Moe Goes from Rags to Riches,0,2012,,30,"Animation,Comedy",5.7,803,"
 While Bart tries to regain Milhouse's friendship, Moe's bar cleaning rag tells his unlikely story of how he got to where he is today.",1/29/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107519,tt0096697,23,13,tvEpisode,The Daughter Also Rises,The Daughter Also Rises,0,2012,,30,"Animation,Comedy",6.4,675,"
 Lisa falls for an adventurous, Hemingway-esque young boy, while Bart and Millhouse set out to bust all the myths that surround Springfield Elementary School.",2/12/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107520,tt0096697,23,8,tvEpisode,The Ten-Per-Cent Solution,The Ten-Per-Cent Solution,0,2011,,30,"Animation,Comedy",6.1,663,"
 Krusty the Clown is stuck in a rut when the television network pulls his show from the air and his talent agency drops him as a client. But when the Simpsons introduce him to seasoned agent Annie, they are surprised to learn that Annie was Krusty's very first agent. Despite their rocky relationship, Annie is convinced to re-sign Krusty and craft his career comeback. But when Krusty's retro comedy show reboot is deemed a critical success, Krusty must decide to stay with his agent or side with the network executives.",12/4/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107521,tt0096697,23,9,tvEpisode,Holidays of Future Passed,Holidays of Future Passed,0,2011,,30,"Animation,Comedy",8,1300,"
 It's the most wonderful time of the year, and the Simpsons flash forward thirty years and find themselves in a tech-savvy, futuristic Springfield. Bart and Lisa have children of their own and decide to spend the holidays as one big family at Homer and Marge's house. Lisa and Bart turn to Homer and Marge for parenting advice and begin to realize that the apple doesn't fall far from the tree.",12/11/2011,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107522,tt0096697,23,19,tvEpisode,A Totally Fun Thing Bart Will Never Do Again,A Totally Fun Thing Bart Will Never Do Again,0,2012,,30,"Animation,Comedy",7.5,857,"
 Bart gets the family to take the cruise vacation of his dreams, and then launches a fiendish plot to ensure that it goes on forever.",4/29/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2107523,tt0096697,26,10,tvEpisode,The Man Who Came to Be Dinner,The Man Who Came to Be Dinner,0,2015,,22,"Animation,Comedy",6.9,839,"
 An amusement park ride takes the Simpsons to the home planet of Kang and Kodos.",1/4/2015,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6890620,tt0096697,29,4,tvEpisode,Treehouse of Horror XXVIII,Treehouse of Horror XXVIII,0,2017,,21,"Animation,Comedy",7.3,633,"
 Maggie gets possessed by a demon; Lisa discovers a creepy/perfect version of her family in an alternative universe; Homer cannibalizes himself.",10/22/2017,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2518612,tt0096697,24,5,tvEpisode,Penny-Wiseguys,Penny-Wiseguys,0,2012,,30,"Animation,Comedy",6.3,617,"
 Fat Tony has to serve jury duty, and his clerk, Dan, must run the mafia while he's gone. Meanwhile, Lisa considers making a disgusting change to her diet.",11/18/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6890594,tt0096697,29,11,tvEpisode,Frink Gets Testy,Frink Gets Testy,0,2018,,21,"Animation,Comedy",6.3,409,"
 Mr. Burns builds a doomsday ark after he believes the world is ending; Professor Frink is tasked with determining who is worth saving.",1/14/2018,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6733170,tt0096697,28,22,tvEpisode,Dogtown,Dogtown,0,2017,,21,"Animation,Comedy",6.7,430,"
 After a successful animal rights campaign, all dogs in Springfield are allowed to go where they want and do what they want. Pack mentality quickly kicks in and the dogs of Springfield assert their dominance by threatening the people.",5/21/2017,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2282549,tt0096697,23,17,tvEpisode,"Them, Robot","Them, Robot",0,2012,,30,"Animation,Comedy",7.1,748,"
 Mr. Burns replaces all of the nuclear plant employees with robots--except for Homer, who stays along to supervise the robots and serve as a human scapegoat.",3/18/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2287235,tt0096697,23,15,tvEpisode,Exit Through the Kwik-E-Mart,Exit Through the Kwik-E-Mart,0,2012,,30,"Animation,Comedy",7,651,"
 Bart becomes an urban vandal and decides to use Homer as his inspiration, while Apu hits hard times when a new trendy market takes all the Kwik-E-Mart customers.",3/4/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2289606,tt0096697,24,1,tvEpisode,Moonshine River,Moonshine River,0,2012,,30,"Animation,Comedy",6.5,847,"
 The Simpsons go back to New York City so that Bart can find his old girlfriend Mary Spuckler. Meanwhile, Lisa and Marge spend the trip trying to take in New York culture on the cheap.",9/30/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2328399,tt0096697,23,18,tvEpisode,Beware My Cheating Bart,Beware My Cheating Bart,0,2012,,30,"Animation,Comedy",7.2,712,"
 Jimbo's girlfriend cheats on Jimbo with Bart, and Homer uses his new treadmill to catch up on a TV series about plane crash victims stranded on an island.",4/15/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6225298,tt0096697,30,1,tvEpisode,Bart's Not Dead,Bart's Not Dead,0,2018,,20,"Animation,Comedy",6.4,382,"
 Bart ends up in the hospital after taking a dare and lies about going to heaven to cover it up, but is forced to confess after Homer takes a deal with Christian producers to make a movie about the whole thing.",9/30/2018,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2396247,tt0096697,23,20,tvEpisode,The Spy Who Learned Me,The Spy Who Learned Me,0,2012,,30,"Animation,Comedy",6.8,586,"
 Homer uses his paid sick leave to improve his marriage, with the help of his imaginary friend, super-spy Stradivarius Cain. Meanwhile, Bart gets revenge on Nelson for stealing everyone's lunch money.",5/6/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2396344,tt0096697,24,3,tvEpisode,Adventures in Baby-Getting,Adventures in Baby-Getting,0,2012,,30,"Animation,Comedy",6.9,652,"
 Marge decides that she wants another baby, but Homer doesn't want one. Meanwhile, Bart tries to figure out where Lisa is secretly going after school.",11/4/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2396464,tt0096697,24,2,tvEpisode,Treehouse of Horror XXIII,Treehouse of Horror XXIII,0,2012,,30,"Animation,Comedy",7.3,867,"
 A black hole threatens to swallow Springfield, Homer tries to find the source of paranormal activity, and a ""Back to the Future"" parody in which Bart keeps Marge from marrying Homer.",10/7/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2400823,tt0096697,23,21,tvEpisode,Ned 'N' Edna's Blend,Ned 'N' Edna's Blend,0,2012,,30,"Animation,Comedy",6.6,621,"
 After Ned and Edna announce publicly that they were secretly married, the two clash over how to raise Rod and Todd.",5/13/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2403733,tt0096697,23,22,tvEpisode,Lisa Goes Gaga,Lisa Goes Gaga,0,2012,,30,"Animation,Comedy",4.3,1860,"
 After a desperate attempt by Lisa to become more popular backfires, Lady Gaga shows up in Springfield to help her with her self-esteem.",5/20/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6225292,tt0096697,29,3,tvEpisode,Whistler's Father,Whistler's Father,0,2017,,21,"Animation,Comedy",6.4,484,"
 Homer launches Maggie's baby-celebrity career with her whistling talent; Marge is hired to style Fat Tony's brothel.",10/15/2017,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6012540,tt0096697,28,19,tvEpisode,The Caper Chase,The Caper Chase,0,2017,,21,"Animation,Comedy",6.4,490,"
 Mr. Burns opens his own for-profit university, hiring the completely unqualified Homer as a professor, only to lose him to a mad scientist.",4/2/2017,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt6012538,tt0096697,28,18,tvEpisode,A Father's Watch,A Father's Watch,0,2017,,21,"Animation,Comedy",7.1,476,"
 As Homer and Marge try a different parenting style on the hellraising Bart, Grampa gives him a special watch that becomes Bart's moral center. But Bart loses it and tries everything to get it back.",3/19/2017,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2214159,tt0096697,23,16,tvEpisode,How I Wet Your Mother,How I Wet Your Mother,0,2012,,30,"Animation,Comedy",7.3,813,"
 Homer pays for challenging karma by becoming a bed-wetter, and the family must break into Homer's dreams Inception (2010)-style to root out the source of the problem.",3/11/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2061517,tt0096697,23,14,tvEpisode,At Long Last Leave,At Long Last Leave,0,2012,,30,"Animation,Comedy",7,808,"
 The entire town votes to kick the Simpsons out of Springfield, so they decide to move to ""The Outlands.""",2/19/2012,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt2930952,tt0096697,25,8,tvEpisode,White Christmas Blues,White Christmas Blues,0,2013,,30,"Animation,Comedy",6.6,646,"
 When a sudden tourist spike means that the family cannot afford Christmas, the Simpsons open up their house to boarders.",12/15/2013,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
