,series_id,episode_id,plot,original_air_date
748,tt0121955,tt7181718,"
    Tweek freaks out over bomb threats from North Korea; Cartman threatens to kill himself unless he gets respect.    ",2017-09-20
749,tt0121955,tt7181726,"
    Everyone is going crazy as Columbus Day gets canceled and the kids try to bring it back as they would have a free day.    ",2017-09-27
750,tt0121955,tt7181740,"
    Professor Chaos begins spreading lies about Coon and Friends on Facebook.    ",2017-10-11
751,tt0121955,tt7325056,"
    Beloved entertainers are being cut down in their prime due to massive overdoses of opiates, and Stan is about to be exposed as the source.    ",2017-10-18
752,tt0121955,tt7349806,"
    At the annual Halloween get together, a witch casts a spell that terrorizes everyone.    ",2017-10-23
753,tt0121955,tt7351732,"
    Kyle is playing with fire when he gets in the middle of Cartman and Heidi's relationship.    ",2017-11-08
754,tt0121955,tt7360178,"
    Jimmy and Timmy's experiment could nab them first prize in the annual science fair.    ",2017-11-15
755,tt0121955,tt7360186,"
    PC Principal falls in love with the new Vice Principal; Kyle isn't impressed with Terrance and Phillips' new Netflix show.    ",2017-11-29
756,tt0121955,tt6647818,"
    There are ""stranger things"" going on when the children claim to have seen President Garrison lurking around.    ",2017-12-06
757,tt0121955,tt4849022,"
    Randy is desperate to help Sharon get her emotions under control and Cartman unexpectedly fails his math test. Meanwhile a series of school shootings occur at South Park    ",2018-09-26
758,tt0121955,tt8653062,"
    Randy calls Stephen in a panic when he learns that the boys went camping with a Priest.    ",2018-10-03
759,tt0121955,tt8653064,"
    Mr. Hankey answers hard questions about his past comments.    ",2018-10-10
760,tt0121955,tt8653066,"
    Randy moves the family to the country and takes up farming; The vaping craze hits South Park.    ",2018-10-17
761,tt0121955,tt8653068,"
    A revolution in mobility is changing Halloween for everyone. Chaos erupts as every kid is out to get more candy than they have ever gotten before.    ",2018-10-31
762,tt0121955,tt8653070,"
    The South Park citizens are in danger and the boys realize that only Al Gore can help.    ",2018-11-07
763,tt0121955,tt8653074,"
    The boys break out of jail and are on the run from the police and ManBearPig; Satan steps up to help the boys and the rest of South Park.    ",2018-11-14
764,tt0121955,tt8653072,"
    Cartman has been diagnosed with anxiety.    ",2018-11-28
765,tt0121955,tt8653076,"
    South Park is chosen to be the home for Amazon's newest Fulfillment Center.    ",2018-12-05
766,tt0121955,tt6647824,"
    With the Amazon workers striking, no one is getting their Christmas packages they ordered. On top of that, the boys' chance of winning a bike parade are jeopardized when Kenny decides to resist commercialism alongside the striking workers.    ",2018-12-12
767,tt0121955,tt4849024,"
  Know what this is about?
 Be the first one to add a plot.
    ",
768,tt0121955,tt8660720,"
  Know what this is about?
 Be the first one to add a plot.
    ",
769,tt0121955,tt8660718,"
  Know what this is about?
 Be the first one to add a plot.
    ",
770,tt0121955,tt8660722,"
  Know what this is about?
 Be the first one to add a plot.
    ",
771,tt0121955,tt8660724,"
  Know what this is about?
 Be the first one to add a plot.
    ",
772,tt0121955,tt8660726,"
  Know what this is about?
 Be the first one to add a plot.
    ",
773,tt0121955,tt8660728,"
  Know what this is about?
 Be the first one to add a plot.
    ",
774,tt0121955,tt8660732,"
  Know what this is about?
 Be the first one to add a plot.
    ",
775,tt0121955,tt8660730,"
  Know what this is about?
 Be the first one to add a plot.
    ",
776,tt0121955,tt6647832,"
  Know what this is about?
 Be the first one to add a plot.
    ",
777,tt0182576,tt5009240,"
    After drinking too much at a stag party and falling asleep at work, Peter loses his job, signs up for welfare, and gets more money than expected.    ",
778,tt0182576,tt0576927,"
    Peter tries to smooth things over with Lois after he ""innocently"" defrauds the government out of hundreds of thousands of dollars.    ",1999-01-31
779,tt0182576,tt0576942,"
    Peter goes into shock, after he disabled the entire Quahog cable system while giving Meg driving lessons; Stewie plots to rid the world of broccoli.    ",1999-04-11
780,tt0182576,tt0576924,"
    Peter tries to make the best of a bad situation after he ruins Lois' plans for Stewie's birthday party; Meg'a new friend tries to recruit her into a cult.    ",1999-04-18
781,tt0182576,tt0576948,"
    Under house arrest, Peter transforms the basement into a bar, where Lois' singing becomes the main attraction.    ",1999-04-25
782,tt0182576,tt0576911,"
    Peter becomes very jealous, when his handi-capable new neighbor turns out to be the new star player on the toy company's softball team.    ",1999-05-02
783,tt0182576,tt0576972,"
    A chance encounter with a prune smoothie puts in motion a series of events that ultimately allows Peter to accept Chris' artistic side.    ",1999-05-09
784,tt0182576,tt0576923,"
    Brian's life is on the line after he refuses to be treated like a dog.    ",1999-05-16
785,tt0182576,tt0576959,"
    Peter changes for the worse after he and Lois inherit a mansion in Newport.    ",1999-09-23
786,tt0182576,tt0576940,"
    Peter seeks divine inspiration, when his retired father comes to visit and makes life troublesome; Chris suffers a gastrointestinal impasse.    ",1999-09-30
787,tt0182576,tt0576925,"
    Peter's paranoia about the end of the world makes the family cancel their New Year's Eve '99 plans, but for once, Peter is actually somewhat right.    ",1999-12-26
788,tt0182576,tt0576921,"
    Brian turns to a therapist after his unrequited love for Lois causes him to lose control of his bladder.    ",2000-03-07
789,tt0182576,tt0576947,"
    Everyone on Spooner Street becomes enemies when a trophy they all won mysteriously goes missing; Meg makes extra tips as a waitress by telling everyone she's Stewie's teenage mother.    ",2000-03-14
790,tt0182576,tt0576928,"
    Death pays a visit to the Griffins after Peter fakes his death on an insurance form to avoid paying a hefty hospital bill.    ",2000-03-21
791,tt0182576,tt0576969,"
    Lois becomes the director of the Quahog Player's Theatre, until Peter becomes producer and changes everything.    ",2000-03-28
792,tt0182576,tt0576941,"
    Peter receives feminine training at a woman's retreat after his joke about women offends a female co-worker.    ",2000-03-28
793,tt0182576,tt0576943,"
    Peter pretends Chris is dying so that Make-A-Dream-Come-True foundation can save a cancelled TV Show.    ",2000-04-04
794,tt0182576,tt0576963,"
    Peter resorts to mudslinging, when he and Lois run as opponents in an election for the school board; Chris has a sexual awakening.    ",2000-04-11
795,tt0182576,tt0576912,"
    Chris becomes the toast of the New York art scene, after Peter uses one his painting as the car's window.    ",2000-04-18
796,tt0182576,tt0576936,"
    A vivacious actress will replace Meg, when a reality show based on the Griffins' home life becomes a ratings sensation in the MTV network.    ",2000-04-25
797,tt0182576,tt0576962,"
    Brian will revisit his childhood home, while he is on an adventurous musical journey from California back to Rhode Island with Stewie.    ",2000-05-30
798,tt0182576,tt0576945,"
    Peter infiltrates the high school after it's gripped by a toad-licking craze.    ",2000-06-06
799,tt0182576,tt0576926,"
    Stevie falls madly in love with another toddler at his new daycare; Peter takes advantage of Lois' new career as a stewardess.    ",2000-06-13
800,tt0182576,tt0576975,"
    The mob puts a hit out on Lois, after her meddling puts an end to Peter's unwanted friendship with a crime lord's obnoxious nephew.    ",2000-06-27
801,tt0182576,tt0576939,"
    Peter's drastic plastic surgery and liposuction procedures will transform him from a fatherly slob into a beautiful snob, and the family is not sure what to do.    ",2000-06-27
802,tt0182576,tt0576931,"
    A zoning malfunction committed by the city planners gives Peter the opportunity to convert the Griffin household in the sovereign nation of Petirua.    ",2000-07-12
803,tt0182576,tt0576973,"
    Peter substitutes Meg's dreary newspaper article on Mayor Adam West with a steamy exposé that tries to out Hollywood actor Luke Perry.    ",2000-07-18
804,tt0182576,tt0576977,"
    Lois learns that Peter is a drunken savant when it comes to playing the piano, after he goes on a drinking binge to win one of Pawtucket Pat's silver scrolls.    ",2000-07-25
805,tt0182576,tt0576937,"
    Peter tries to teach Chris a lesson in responsibility by getting him a. Job at the local golf course; Brian convinces Stewie he was poisoned by a booster shot.    ",2000-08-01
806,tt0182576,tt0576974,"
    Brian becomes a drug-sniffing dog for police to get out of a rut after taking the advice of his therapist, but the cocaine may be more than he can handle.    ",2001-07-11
807,tt0182576,tt0576917,"
    When Brian leaves the family for Hollywood with dreams of becoming a screenwriter and director, he winds up directing a porn video.    ",2001-07-18
808,tt0182576,tt0576950,"
    After the toy company is taken over by a tobacco company, Peter is set up as the president and is sent to Washington to lobby against a bill.    ",2001-07-25
